investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004336,2025-03-02,101208,SIP,20461,West Bengal,Kolkata,T30,46-55,Female,35.0,Net Banking,VERIFIED
INV000463,2025-03-02,120504,SIP,982,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Cheque,VERIFIED
INV000713,2025-03-02,100025,SIP,6330,Delhi,Noida,T30,36-45,Female,23.7,Net Banking,VERIFIED
INV000344,2025-03-02,118634,SIP,11113,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Mandate,VERIFIED
INV001741,2025-03-02,149322,Redemption,98528,Rajasthan,Udaipur,B30,36-45,Male,52.8,Cheque,VERIFIED
INV000445,2025-03-02,119599,SIP,2843,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Net Banking,VERIFIED
INV000531,2025-03-02,119095,Lumpsum,336500,Delhi,Gurugram,T30,56+,Male,64.9,UPI,VERIFIED
INV003854,2025-03-02,119599,SIP,17898,Maharashtra,Pune,T30,26-35,Male,16.5,Mandate,VERIFIED
INV003253,2025-03-02,120504,SIP,410,West Bengal,Kolkata,T30,56+,Male,30.2,Mandate,VERIFIED
INV000531,2025-03-02,119120,SIP,17183,Delhi,Gurugram,T30,56+,Male,64.9,Cheque,PENDING
INV004958,2025-03-02,125497,SIP,54682,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,VERIFIED
INV002125,2025-03-02,120503,SIP,8447,Haryana,Faridabad,B30,26-35,Female,7.9,Cheque,VERIFIED
INV004670,2025-03-02,120842,SIP,27277,Uttar Pradesh,Kanpur,B30,46-55,Male,74.7,Cheque,VERIFIED
INV004566,2025-03-02,120844,SIP,1167,Punjab,Chandigarh,T30,26-35,Male,20.1,Cheque,VERIFIED
INV001726,2025-04-02,120505,Lumpsum,218478,Rajasthan,Udaipur,B30,26-35,Male,19.5,Net Banking,VERIFIED
INV004408,2025-04-02,149324,Lumpsum,15057,Punjab,Amritsar,B30,26-35,Male,23.5,Mandate,VERIFIED
INV003946,2025-04-02,120841,Redemption,284305,Karnataka,Mysore,B30,26-35,Female,9.2,Mandate,VERIFIED
INV001734,2025-04-02,125498,SIP,3186,Karnataka,Bangalore,T30,36-45,Female,16.3,UPI,VERIFIED
INV002402,2025-04-02,119552,SIP,48266,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,Cheque,VERIFIED
INV004619,2025-04-02,120842,Lumpsum,266665,Gujarat,Ahmedabad,T30,46-55,Male,47.9,UPI,VERIFIED
INV000100,2025-04-02,118634,Lumpsum,147446,Rajasthan,Udaipur,B30,56+,Male,57.2,Cheque,VERIFIED
INV001627,2025-04-02,125498,SIP,3151,Uttar Pradesh,Agra,B30,26-35,Male,15.9,Cheque,VERIFIED
INV001318,2025-04-02,118636,SIP,5451,Telangana,Hyderabad,T30,36-45,Male,59.3,UPI,VERIFIED
INV002374,2025-04-02,118632,SIP,4689,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Net Banking,VERIFIED
INV004787,2025-04-02,125498,Redemption,353736,Haryana,Faridabad,B30,26-35,Male,8.2,Cheque,VERIFIED
INV004459,2025-04-02,125497,Redemption,91096,Maharashtra,Pune,T30,26-35,Female,9.2,Net Banking,VERIFIED
INV001249,2025-04-02,102887,Lumpsum,227870,Maharashtra,Mumbai,T30,26-35,Female,16.4,Mandate,VERIFIED
INV003484,2025-04-02,120505,SIP,20424,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,UPI,VERIFIED
INV000052,2025-04-02,120504,Lumpsum,440009,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,UPI,VERIFIED
INV003442,2025-04-02,118634,SIP,6717,Rajasthan,Jaipur,T30,56+,Male,51.6,UPI,VERIFIED
INV001163,2025-04-02,100025,SIP,3449,Karnataka,Mysore,B30,26-35,Male,10.2,Mandate,VERIFIED
INV003009,2025-04-02,120841,SIP,1153,Karnataka,Bangalore,T30,26-35,Male,20.1,Mandate,VERIFIED
INV000894,2025-04-02,101208,SIP,6204,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,UPI,VERIFIED
INV002805,2025-04-02,119095,Lumpsum,268644,Maharashtra,Mumbai,T30,26-35,Female,14.5,Net Banking,VERIFIED
INV004435,2025-04-02,101208,SIP,27593,Rajasthan,Jaipur,T30,26-35,Female,15.9,UPI,VERIFIED
INV002393,2025-04-02,149324,SIP,15617,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,Net Banking,VERIFIED
INV004805,2025-04-02,125498,SIP,41456,Madhya Pradesh,Indore,T30,26-35,Female,7.6,Net Banking,VERIFIED
INV002543,2025-04-02,119552,SIP,5613,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Mandate,VERIFIED
INV004531,2025-04-02,101207,SIP,55682,Haryana,Gurugram,T30,26-35,Male,8.4,UPI,VERIFIED
INV001208,2025-04-02,119120,Lumpsum,198778,Gujarat,Ahmedabad,T30,56+,Male,18.7,Mandate,VERIFIED
INV002570,2025-04-02,102886,SIP,2839,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,VERIFIED
INV000498,2025-04-02,118635,Lumpsum,37839,Telangana,Hyderabad,T30,26-35,Female,22.1,Cheque,VERIFIED
INV003691,2025-04-02,102885,Redemption,99275,Haryana,Faridabad,B30,18-25,Male,3.1,Mandate,VERIFIED
INV000105,2025-04-02,119120,SIP,8349,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,VERIFIED
INV003325,2025-04-02,100033,SIP,2493,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,VERIFIED
INV001428,2025-04-02,120503,Redemption,18521,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,VERIFIED
INV000675,2025-04-02,120504,Redemption,25628,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Mandate,VERIFIED
INV002465,2025-04-02,119598,Lumpsum,239535,Rajasthan,Jaipur,T30,26-35,Female,7.0,Cheque,VERIFIED
INV004080,2025-04-02,101208,Lumpsum,419403,Punjab,Amritsar,B30,26-35,Female,18.7,Cheque,VERIFIED
INV001875,2025-04-02,149322,SIP,3172,Karnataka,Mysore,B30,56+,Female,64.4,Cheque,VERIFIED
INV002893,2025-04-02,125497,SIP,1618,Telangana,Hyderabad,T30,56+,Male,69.4,Net Banking,VERIFIED
INV003082,2025-04-02,102886,SIP,852,Telangana,Hyderabad,T30,26-35,Male,18.7,Cheque,VERIFIED
INV004255,2025-04-02,118633,Lumpsum,74014,Punjab,Amritsar,B30,26-35,Female,17.1,UPI,VERIFIED
INV002422,2025-04-02,119552,SIP,29901,Tamil Nadu,Chennai,T30,36-45,Male,20.5,UPI,VERIFIED
INV004481,2025-04-02,119095,Lumpsum,9073,Rajasthan,Jaipur,T30,46-55,Male,60.1,Net Banking,PENDING
INV000701,2025-04-02,120843,Lumpsum,263657,West Bengal,Kolkata,T30,36-45,Female,55.6,UPI,VERIFIED
INV000549,2025-04-02,125497,SIP,2038,Tamil Nadu,Coimbatore,B30,46-55,Female,59.6,UPI,VERIFIED
INV004340,2025-04-02,120506,SIP,6778,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,VERIFIED
INV001050,2025-04-02,118632,SIP,2127,Telangana,Hyderabad,T30,36-45,Female,38.9,Net Banking,VERIFIED
INV003557,2025-04-02,119599,SIP,28997,Karnataka,Bangalore,T30,46-55,Female,81.8,Mandate,PENDING
INV003619,2025-04-02,149323,SIP,1142,West Bengal,Kolkata,T30,18-25,Female,3.3,Mandate,VERIFIED
INV003079,2025-04-02,120841,Redemption,503623,Gujarat,Surat,T30,26-35,Male,8.5,Net Banking,VERIFIED
INV003420,2025-04-02,149324,SIP,2103,Haryana,Faridabad,B30,36-45,Male,47.2,Cheque,VERIFIED
INV000489,2025-04-02,100025,SIP,412,Uttar Pradesh,Agra,B30,18-25,Male,7.4,UPI,VERIFIED
INV004627,2025-04-02,102885,SIP,13179,West Bengal,Kolkata,T30,36-45,Male,47.7,Mandate,VERIFIED
INV000181,2025-04-02,148569,Redemption,134727,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Net Banking,VERIFIED
INV003261,2025-04-02,118635,SIP,5905,Punjab,Amritsar,B30,26-35,Male,10.5,Cheque,VERIFIED
INV002520,2025-04-02,100033,Lumpsum,159818,Tamil Nadu,Chennai,T30,36-45,Male,48.9,UPI,VERIFIED
INV002329,2025-04-02,119120,Lumpsum,124396,Madhya Pradesh,Indore,T30,56+,Male,51.2,Net Banking,VERIFIED
INV003374,2025-04-02,149324,SIP,20353,Karnataka,Mysore,B30,26-35,Male,15.8,Net Banking,PENDING
INV003149,2025-04-02,120503,SIP,2269,Rajasthan,Udaipur,B30,18-25,Male,4.3,UPI,VERIFIED
INV003252,2025-04-02,120506,SIP,10101,Tamil Nadu,Chennai,T30,46-55,Male,95.5,UPI,VERIFIED
INV002458,2025-04-02,120506,SIP,10554,West Bengal,Kolkata,T30,18-25,Male,7.1,Cheque,VERIFIED
INV003250,2025-04-02,149322,Redemption,166419,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Mandate,VERIFIED
INV004704,2025-04-02,125498,Lumpsum,236240,Delhi,New Delhi,T30,26-35,Male,23.1,Mandate,VERIFIED
INV002134,2025-04-02,101206,Lumpsum,414594,Rajasthan,Udaipur,B30,26-35,Male,24.8,Cheque,VERIFIED
INV004157,2025-05-02,120844,SIP,9593,Madhya Pradesh,Indore,T30,36-45,Male,39.1,Cheque,VERIFIED
INV004720,2025-05-02,120842,Lumpsum,375704,Gujarat,Surat,T30,46-55,Female,95.7,Mandate,VERIFIED
INV002018,2025-05-02,120503,SIP,1099,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Net Banking,VERIFIED
INV001778,2025-05-02,120505,SIP,4838,Maharashtra,Mumbai,T30,26-35,Male,9.7,UPI,PENDING
INV004838,2025-05-02,120507,Redemption,199724,West Bengal,Kolkata,T30,56+,Male,25.6,Cheque,VERIFIED
INV001782,2025-05-02,119551,Redemption,273673,Uttar Pradesh,Agra,B30,36-45,Female,47.5,Mandate,VERIFIED
INV004453,2025-05-02,120503,Lumpsum,73676,Telangana,Hyderabad,T30,36-45,Male,14.3,UPI,VERIFIED
INV001530,2025-05-02,120506,SIP,2398,Telangana,Hyderabad,T30,26-35,Male,21.0,Cheque,VERIFIED
INV001841,2025-05-02,149322,Redemption,164974,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Mandate,VERIFIED
INV002000,2025-05-02,120843,SIP,3549,Rajasthan,Jaipur,T30,36-45,Female,57.6,Cheque,VERIFIED
INV004967,2025-05-02,101207,SIP,8984,Telangana,Hyderabad,T30,26-35,Male,14.3,Net Banking,VERIFIED
INV004316,2025-05-02,148569,Lumpsum,75769,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,VERIFIED
INV003896,2025-05-02,148567,SIP,20784,Haryana,Faridabad,B30,56+,Female,14.3,UPI,VERIFIED
INV002650,2025-05-02,120843,Redemption,101884,Telangana,Hyderabad,T30,26-35,Male,13.7,Cheque,VERIFIED
INV004036,2025-05-02,125497,Lumpsum,442064,Uttar Pradesh,Agra,B30,56+,Female,51.7,UPI,VERIFIED
INV000873,2025-05-02,120841,SIP,8038,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,Mandate,VERIFIED
INV004171,2025-05-02,120505,Lumpsum,217011,Tamil Nadu,Coimbatore,B30,26-35,Female,19.1,UPI,VERIFIED
INV000181,2025-05-02,125497,Lumpsum,71354,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Mandate,VERIFIED
INV004625,2025-05-02,119551,SIP,52090,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,VERIFIED
INV003205,2025-05-02,118635,Lumpsum,158762,Punjab,Chandigarh,T30,26-35,Female,16.1,Cheque,VERIFIED
INV000937,2025-05-02,101206,Lumpsum,267179,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Net Banking,VERIFIED
INV002864,2025-05-02,148569,Redemption,491904,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Mandate,VERIFIED
INV000824,2025-05-02,119551,SIP,13790,Haryana,Gurugram,T30,36-45,Male,53.9,Net Banking,VERIFIED
INV000810,2025-05-02,120506,SIP,24032,Rajasthan,Jaipur,T30,26-35,Male,11.2,Cheque,PENDING
INV001601,2025-05-02,119551,Lumpsum,308870,Rajasthan,Udaipur,B30,26-35,Female,24.1,UPI,VERIFIED
INV000807,2025-05-02,119551,Lumpsum,6605,Punjab,Amritsar,B30,18-25,Male,4.4,Mandate,VERIFIED
INV000082,2025-05-02,119598,SIP,1644,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,VERIFIED
INV004913,2025-05-02,100016,SIP,7976,Rajasthan,Udaipur,B30,26-35,Male,8.6,UPI,VERIFIED
INV001544,2025-05-02,119120,Lumpsum,324261,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,UPI,VERIFIED
INV004823,2025-05-02,125497,SIP,10458,Rajasthan,Jaipur,T30,36-45,Female,52.6,Mandate,VERIFIED
INV004911,2025-05-02,102885,SIP,2546,West Bengal,Kolkata,T30,26-35,Female,9.4,Mandate,VERIFIED
INV004374,2025-05-02,120505,Lumpsum,239506,Maharashtra,Nashik,B30,36-45,Female,16.5,Cheque,VERIFIED
INV000714,2025-05-02,119551,Redemption,486663,Uttar Pradesh,Kanpur,B30,26-35,Female,23.8,Net Banking,VERIFIED
INV000621,2025-05-02,100033,Lumpsum,295778,Rajasthan,Udaipur,B30,56+,Female,45.8,Mandate,PENDING
INV004421,2025-05-02,101208,SIP,1075,Punjab,Amritsar,B30,26-35,Male,20.5,Cheque,VERIFIED
INV001432,2025-05-02,120841,SIP,575,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Net Banking,VERIFIED
INV001137,2025-05-02,119552,SIP,17539,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,VERIFIED
INV001962,2025-05-02,149324,SIP,7974,Maharashtra,Mumbai,T30,26-35,Male,13.6,UPI,VERIFIED
INV003218,2025-05-02,120504,SIP,2264,Tamil Nadu,Chennai,T30,18-25,Male,6.0,Mandate,VERIFIED
INV004001,2025-05-02,119598,Redemption,237121,Delhi,Noida,T30,56+,Female,52.7,Cheque,VERIFIED
INV004146,2025-05-02,149324,Lumpsum,149176,Uttar Pradesh,Agra,B30,56+,Male,40.7,Cheque,VERIFIED
INV003740,2025-05-02,100016,Lumpsum,403562,Karnataka,Bangalore,T30,56+,Female,16.2,Net Banking,VERIFIED
INV003664,2025-05-02,101206,SIP,994,Rajasthan,Udaipur,B30,46-55,Male,29.4,UPI,VERIFIED
INV001157,2025-05-02,148568,Redemption,94848,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,Net Banking,VERIFIED
INV003317,2025-05-02,101208,SIP,25657,Delhi,New Delhi,T30,18-25,Male,6.6,Net Banking,VERIFIED
INV001047,2025-05-02,100025,Lumpsum,445718,Tamil Nadu,Chennai,T30,56+,Female,78.8,Cheque,VERIFIED
INV004362,2025-05-02,100033,SIP,11359,West Bengal,Kolkata,T30,26-35,Female,12.1,Mandate,VERIFIED
INV004286,2025-05-02,148567,Lumpsum,142276,Rajasthan,Udaipur,B30,36-45,Female,56.0,Mandate,PENDING
INV001697,2025-05-02,102885,Redemption,262838,Haryana,Gurugram,T30,18-25,Male,5.4,Cheque,VERIFIED
INV002074,2025-05-02,101208,SIP,8401,Karnataka,Bangalore,T30,26-35,Female,6.1,Cheque,VERIFIED
INV000548,2025-05-02,120843,SIP,1157,Karnataka,Mysore,B30,36-45,Male,53.2,Cheque,VERIFIED
INV004521,2025-05-02,125497,SIP,6364,Gujarat,Ahmedabad,T30,18-25,Male,7.9,Mandate,VERIFIED
INV000469,2025-05-02,118634,SIP,2084,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,Net Banking,VERIFIED
INV003120,2025-05-02,119552,Lumpsum,38905,Punjab,Amritsar,B30,26-35,Male,19.1,Mandate,VERIFIED
INV001229,2025-05-02,149323,Lumpsum,209743,Madhya Pradesh,Indore,T30,36-45,Male,38.5,Mandate,VERIFIED
INV004466,2025-05-02,120507,Lumpsum,362279,Gujarat,Surat,T30,18-25,Female,3.7,Cheque,VERIFIED
INV000014,2025-05-02,100025,Redemption,199013,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Net Banking,VERIFIED
INV003857,2025-05-02,119552,Lumpsum,176750,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Mandate,VERIFIED
INV000981,2025-06-02,102886,SIP,11484,West Bengal,Kolkata,T30,36-45,Female,59.7,Net Banking,VERIFIED
INV000670,2025-06-02,120844,SIP,2826,Uttar Pradesh,Kanpur,B30,26-35,Male,15.9,UPI,VERIFIED
INV000409,2025-06-02,149322,SIP,5502,Delhi,New Delhi,T30,26-35,Male,10.7,Mandate,VERIFIED
INV002835,2025-06-02,119092,SIP,9718,Haryana,Faridabad,B30,26-35,Male,11.2,Net Banking,VERIFIED
INV001137,2025-06-02,118633,Lumpsum,282707,West Bengal,Kolkata,T30,56+,Female,55.8,Cheque,VERIFIED
INV000686,2025-06-02,119120,Lumpsum,202146,Madhya Pradesh,Indore,T30,36-45,Male,51.9,Mandate,VERIFIED
INV001759,2025-06-02,149323,SIP,42619,Haryana,Faridabad,B30,36-45,Female,25.6,Net Banking,VERIFIED
INV004732,2025-06-02,119598,Lumpsum,69352,Maharashtra,Mumbai,T30,26-35,Male,12.2,Mandate,VERIFIED
INV004208,2025-06-02,148567,SIP,26996,West Bengal,Kolkata,T30,36-45,Male,53.3,UPI,VERIFIED
INV004154,2025-06-02,100025,SIP,1167,Karnataka,Mysore,B30,18-25,Male,4.7,Cheque,VERIFIED
INV003370,2025-06-02,119551,SIP,21025,Karnataka,Mysore,B30,56+,Female,54.8,Net Banking,VERIFIED
INV002851,2025-06-02,102887,Redemption,104632,Tamil Nadu,Coimbatore,B30,26-35,Male,16.0,Mandate,VERIFIED
INV000048,2025-06-02,125498,SIP,3421,Rajasthan,Jaipur,T30,36-45,Female,15.0,Mandate,VERIFIED
INV002973,2025-06-02,119552,SIP,17310,Uttar Pradesh,Kanpur,B30,26-35,Male,16.7,UPI,VERIFIED
INV000374,2025-06-02,118633,SIP,29381,West Bengal,Kolkata,T30,18-25,Female,4.1,Cheque,VERIFIED
INV001295,2025-06-02,148568,SIP,12766,Madhya Pradesh,Indore,T30,36-45,Male,30.8,UPI,VERIFIED
INV002192,2025-06-02,149323,Lumpsum,287311,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,UPI,VERIFIED
INV004454,2025-06-02,149323,SIP,14578,West Bengal,Kolkata,T30,36-45,Male,37.4,Cheque,VERIFIED
INV000689,2025-06-02,101207,SIP,13395,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Mandate,VERIFIED
INV004899,2025-06-02,120503,Redemption,71626,Delhi,New Delhi,T30,36-45,Male,39.4,Net Banking,VERIFIED
INV002141,2025-06-02,102885,SIP,5607,Delhi,New Delhi,T30,46-55,Male,36.2,Mandate,VERIFIED
INV004656,2025-06-02,148569,Lumpsum,449035,Haryana,Gurugram,T30,18-25,Male,4.7,Mandate,VERIFIED
INV001951,2025-06-02,119093,SIP,3127,Punjab,Chandigarh,T30,26-35,Male,10.6,UPI,VERIFIED
INV003948,2025-06-02,100033,SIP,11777,Madhya Pradesh,Indore,T30,18-25,Female,7.5,Net Banking,VERIFIED
INV001051,2025-06-02,119095,SIP,16350,Haryana,Gurugram,T30,26-35,Male,8.2,UPI,VERIFIED
INV002502,2025-06-02,120504,SIP,9762,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,VERIFIED
INV004996,2025-06-02,100033,SIP,10158,Delhi,New Delhi,T30,46-55,Male,87.8,Net Banking,VERIFIED
INV001246,2025-06-02,101208,Redemption,153786,Rajasthan,Jaipur,T30,46-55,Male,51.2,UPI,VERIFIED
INV004925,2025-06-02,102887,SIP,1070,Maharashtra,Pune,T30,18-25,Female,5.4,Cheque,VERIFIED
INV003817,2025-06-02,102887,SIP,1176,Gujarat,Surat,T30,26-35,Male,9.0,Cheque,VERIFIED
INV001388,2025-06-02,118636,Lumpsum,69359,Punjab,Amritsar,B30,46-55,Male,72.8,UPI,VERIFIED
INV004717,2025-06-02,148568,Redemption,48650,Maharashtra,Nashik,B30,36-45,Female,12.6,Cheque,VERIFIED
INV003139,2025-06-02,100033,Redemption,305689,Karnataka,Mysore,B30,36-45,Male,39.4,Net Banking,VERIFIED
INV002037,2025-06-02,118632,Redemption,403173,Delhi,New Delhi,T30,56+,Male,22.0,UPI,VERIFIED
INV003350,2025-06-02,120842,SIP,2387,Maharashtra,Nashik,B30,46-55,Female,37.7,Net Banking,VERIFIED
INV003744,2025-06-02,118636,Redemption,499035,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,PENDING
INV002996,2025-06-02,119551,Lumpsum,390479,Madhya Pradesh,Bhopal,B30,26-35,Male,20.7,Mandate,VERIFIED
INV002553,2025-06-02,120841,SIP,55760,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Cheque,VERIFIED
INV003065,2025-06-02,119551,SIP,8669,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,Cheque,PENDING
INV001975,2025-06-02,119598,Lumpsum,433772,Delhi,New Delhi,T30,36-45,Female,35.3,Net Banking,VERIFIED
INV004162,2025-06-02,119093,Redemption,136549,Haryana,Faridabad,B30,18-25,Male,5.1,Net Banking,VERIFIED
INV003860,2025-06-02,119120,SIP,3597,Punjab,Chandigarh,T30,26-35,Male,20.4,UPI,VERIFIED
INV000359,2025-06-02,100033,SIP,9333,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Mandate,VERIFIED
INV004982,2025-06-02,101207,SIP,569,Haryana,Faridabad,B30,18-25,Female,7.9,Mandate,VERIFIED
INV004784,2025-06-02,100016,SIP,1761,Uttar Pradesh,Lucknow,T30,26-35,Female,15.8,Net Banking,PENDING
INV000555,2025-06-02,120507,SIP,1083,Tamil Nadu,Coimbatore,B30,26-35,Female,24.6,Mandate,VERIFIED
INV000214,2025-06-02,120841,SIP,896,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Cheque,VERIFIED
INV003273,2025-06-02,118634,SIP,26514,Haryana,Faridabad,B30,36-45,Male,18.3,UPI,PENDING
INV001751,2025-06-02,125497,Lumpsum,238625,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Net Banking,PENDING
INV001157,2025-06-02,118632,SIP,3537,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,UPI,VERIFIED
INV000338,2025-06-02,100025,Redemption,55264,Gujarat,Surat,T30,46-55,Female,20.9,Cheque,VERIFIED
INV002724,2025-06-02,120841,Redemption,516612,Rajasthan,Udaipur,B30,36-45,Male,26.3,Cheque,VERIFIED
INV004167,2025-06-02,119093,SIP,2177,Haryana,Gurugram,T30,36-45,Male,59.7,Net Banking,PENDING
INV002276,2025-06-02,100016,SIP,7967,Telangana,Hyderabad,T30,46-55,Male,88.0,Cheque,VERIFIED
INV000267,2025-06-02,118633,SIP,8439,Telangana,Hyderabad,T30,26-35,Male,17.7,UPI,VERIFIED
INV002543,2025-06-02,100016,Redemption,162441,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Mandate,VERIFIED
INV003669,2025-06-02,148569,SIP,15015,West Bengal,Kolkata,T30,18-25,Female,7.8,Mandate,VERIFIED
INV000041,2025-06-02,120841,Lumpsum,459781,Karnataka,Mysore,B30,46-55,Male,25.0,Cheque,VERIFIED
INV001005,2025-06-02,148567,SIP,2906,Karnataka,Bangalore,T30,46-55,Male,84.6,Net Banking,VERIFIED
INV000193,2025-06-02,148569,Redemption,36445,Delhi,Gurugram,T30,26-35,Female,11.6,Net Banking,VERIFIED
INV001895,2025-06-02,101206,Redemption,32289,Gujarat,Ahmedabad,T30,36-45,Male,56.4,Mandate,VERIFIED
INV000664,2025-06-02,118632,SIP,22912,West Bengal,Kolkata,T30,26-35,Male,21.1,Net Banking,VERIFIED
INV002171,2025-06-02,120507,SIP,556,Telangana,Hyderabad,T30,56+,Male,21.8,Mandate,VERIFIED
INV003539,2025-07-02,101208,Redemption,161409,Rajasthan,Udaipur,B30,56+,Female,54.9,Net Banking,VERIFIED
INV001703,2025-07-02,120507,SIP,2959,Madhya Pradesh,Indore,T30,46-55,Male,92.6,Cheque,VERIFIED
INV002775,2025-07-02,102885,SIP,2088,Haryana,Faridabad,B30,18-25,Female,5.9,Cheque,VERIFIED
INV002484,2025-07-02,119092,SIP,1094,Telangana,Hyderabad,T30,26-35,Male,24.1,Mandate,VERIFIED
INV002337,2025-07-02,102886,SIP,3242,Telangana,Hyderabad,T30,26-35,Female,17.5,Cheque,VERIFIED
INV002167,2025-07-02,125498,Redemption,127000,Rajasthan,Jaipur,T30,26-35,Female,8.7,Net Banking,VERIFIED
INV002977,2025-07-02,118635,SIP,1854,Haryana,Faridabad,B30,36-45,Female,26.6,Cheque,VERIFIED
INV002853,2025-07-02,101207,Redemption,415131,Gujarat,Ahmedabad,T30,26-35,Male,24.9,Mandate,VERIFIED
INV003407,2025-07-02,149323,SIP,10468,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,VERIFIED
INV000616,2025-07-02,149322,Lumpsum,40554,Maharashtra,Nashik,B30,36-45,Male,50.4,UPI,VERIFIED
INV003561,2025-07-02,125497,Lumpsum,433613,West Bengal,Kolkata,T30,26-35,Male,22.0,UPI,VERIFIED
INV000616,2025-07-02,119092,SIP,516,Maharashtra,Nashik,B30,36-45,Male,50.4,UPI,VERIFIED
INV004875,2025-07-02,119552,SIP,6067,West Bengal,Kolkata,T30,26-35,Male,25.0,Net Banking,VERIFIED
INV004733,2025-07-02,119551,Lumpsum,408208,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,VERIFIED
INV000950,2025-07-02,102886,Lumpsum,304008,Punjab,Amritsar,B30,36-45,Male,33.1,Mandate,VERIFIED
INV001624,2025-07-02,101208,SIP,826,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Cheque,VERIFIED
INV001573,2025-07-02,100025,SIP,26478,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Net Banking,VERIFIED
INV001170,2025-07-02,120507,SIP,14631,Karnataka,Mysore,B30,36-45,Male,34.6,Mandate,VERIFIED
INV001262,2025-07-02,119093,SIP,10045,Karnataka,Bangalore,T30,26-35,Male,14.0,UPI,VERIFIED
INV003916,2025-07-02,120507,SIP,1921,Karnataka,Mysore,B30,26-35,Male,23.6,Net Banking,VERIFIED
INV003646,2025-07-02,119092,SIP,2763,Telangana,Hyderabad,T30,36-45,Male,55.2,Cheque,VERIFIED
INV003982,2025-07-02,100016,Lumpsum,303862,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Cheque,VERIFIED
INV004830,2025-07-02,125498,Lumpsum,516372,Gujarat,Ahmedabad,T30,26-35,Male,15.1,Net Banking,VERIFIED
INV002712,2025-07-02,120506,SIP,14559,Karnataka,Bangalore,T30,46-55,Male,24.8,UPI,VERIFIED
INV002832,2025-07-02,118633,SIP,421,Uttar Pradesh,Lucknow,T30,26-35,Male,15.9,Cheque,VERIFIED
INV001251,2025-07-02,120507,Lumpsum,336463,Punjab,Chandigarh,T30,26-35,Female,11.7,Cheque,PENDING
INV004157,2025-07-02,148568,Lumpsum,518618,Madhya Pradesh,Indore,T30,36-45,Male,39.1,Mandate,VERIFIED
INV003523,2025-07-02,118634,SIP,1653,Rajasthan,Udaipur,B30,56+,Male,70.4,Mandate,VERIFIED
INV001528,2025-07-02,119599,Lumpsum,519676,Telangana,Hyderabad,T30,26-35,Female,20.7,Net Banking,VERIFIED
